Conditions,DateUTC,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees
Mostly Cloudy,11/28/2014 18:51:00,-8.3,,29.6,46,,1021.3,2.2,,1:51 PM,16.1,Variable,11.1,0
Clear,11/28/2014 19:51:00,-10,,38.9,42,,1021.6,1.7,,2:51 PM,16.1,Variable,9.3,0
Clear,11/28/2014 20:51:00,-11.1,,31.5,42,,1022.2,0.6,,3:51 PM,16.1,WNW,14.8,300
Clear,11/28/2014 21:51:00,-10.6,,,45,,1022.9,0,,4:51 PM,16.1,WNW,13,300
Clear,11/28/2014 22:51:00,-11.1,,,46,,1023.6,-0.6,,5:51 PM,16.1,WNW,9.3,300
Clear,11/28/2014 23:51:00,-11.1,,,46,,1024.1,-0.6,,6:51 PM,16.1,Calm,Calm,0
Clear,11/29/2014 0:51:00,-11.7,,,45,,1024.4,-1.1,,7:51 PM,16.1,Calm,Calm,0
Clear,11/29/2014 1:51:00,-11.1,,,47,,1024.8,-1.1,,8:51 PM,16.1,WNW,9.3,300
Clear,11/29/2014 2:51:00,-11.7,,,45,,1024.8,-1.1,,9:51 PM,16.1,NW,11.1,310
Clear,11/29/2014 3:51:00,-11.1,,,49,,1024.9,-1.7,,10:51 PM,16.1,Variable,9.3,0
Clear,11/29/2014 4:51:00,-11.7,,,47,,1024.8,-1.7,,11:51 PM,16.1,Variable,5.6,0
Clear,11/29/2014 5:51:00,-11.7,,,49,,1025.3,-2.2,,12:51 AM,16.1,WNW,9.3,300
Clear,11/29/2014 6:51:00,-11.1,,,51,,1025.9,-2.2,,1:51 AM,16.1,West,5.6,260
Clear,11/29/2014 7:51:00,-12.2,,,47,,1026.3,-2.2,,2:51 AM,16.1,West,9.3,280
Clear,11/29/2014 8:51:00,-12.2,,,47,,1026,-2.2,,3:51 AM,16.1,West,5.6,280
Clear,11/29/2014 9:51:00,-11.7,,,49,,1026.1,-2.2,,4:51 AM,16.1,WNW,5.6,290
Clear,11/29/2014 10:51:00,-11.1,,,51,,1026.7,-2.2,,5:51 AM,16.1,Variable,5.6,0
Clear,11/29/2014 11:51:00,-11.1,,,51,,1027.1,-2.2,,6:51 AM,16.1,Calm,Calm,0
Clear,11/29/2014 12:51:00,-11.7,,,47,,1027.6,-1.7,,7:51 AM,16.1,Calm,Calm,0
Clear,11/29/2014 13:51:00,-11.7,,,43,,1027.8,-0.6,,8:51 AM,16.1,NW,7.4,310
Clear,11/29/2014 14:51:00,-10.6,,,45,,1028,0,,9:51 AM,16.1,Calm,Calm,0
Overcast,11/29/2014 15:51:00,-11.1,,,42,,1027.8,0.6,,10:51 AM,16.1,Calm,Calm,0
Mostly Cloudy,11/29/2014 16:51:00,-10.6,,,42,,1027.1,1.1,,11:51 AM,16.1,West,7.4,270
Overcast,11/29/2014 17:51:00,-10.6,,,40,,1026.5,1.7,,12:51 PM,16.1,Variable,7.4,0
Overcast,11/29/2014 18:51:00,-10,,,42,,1025.9,1.7,,1:51 PM,16.1,West,7.4,270
Overcast,11/29/2014 19:51:00,-8.9,,,44,,1025.9,2.2,,2:51 PM,16.1,Variable,5.6,0
Overcast,11/29/2014 20:51:00,-8.3,,,46,,1026,2.2,,3:51 PM,16.1,Calm,Calm,0
Overcast,11/29/2014 21:51:00,-8.9,,,44,,1025.8,2.2,,4:51 PM,16.1,Variable,7.4,0
Overcast,11/29/2014 22:51:00,-8.9,,,44,,1025.7,2.2,,5:51 PM,16.1,SSE,13,160
Overcast,11/29/2014 23:51:00,-7.8,,,46,,1025.7,2.8,,6:51 PM,16.1,South,7.4,180
Overcast,11/30/2014 0:51:00,-6.1,,,51,,1025.1,3.3,,7:51 PM,16.1,Variable,9.3,0
Overcast,11/30/2014 1:51:00,-4.4,,,53,,1024.8,4.4,,8:51 PM,16.1,North,-9999,0
Overcast,11/30/2014 2:51:00,-1.7,,,60,,1024.1,5.6,,9:51 PM,16.1,Calm,Calm,0
Overcast,11/30/2014 3:51:00,-0.6,,,60,,1023.5,6.7,,10:51 PM,16.1,Variable,7.4,0
Overcast,11/30/2014 4:51:00,0,,,63,,1023.1,6.7,,11:51 PM,16.1,WSW,13,240
Overcast,11/30/2014 5:51:00,0,,,60,,1022.5,7.2,,12:51 AM,16.1,North,-9999,0
Overcast,11/30/2014 6:51:00,0,,,60,,1022.5,7.2,,1:51 AM,16.1,Variable,9.3,0
Overcast,11/30/2014 7:51:00,-0.6,,,56,,1022.1,7.8,,2:51 AM,16.1,Variable,11.1,0
Overcast,11/30/2014 8:51:00,-1.1,,,52,,1021.7,8.3,,3:51 AM,16.1,Variable,9.3,0
Overcast,11/30/2014 9:51:00,-1.1,,,52,,1021.7,8.3,,4:51 AM,16.1,Variable,7.4,0
Overcast,11/30/2014 10:51:00,-1.1,,,52,,1021.4,8.3,,5:51 AM,16.1,North,-9999,0
Overcast,11/30/2014 11:51:00,-0.6,,,56,,1021.4,7.8,,6:51 AM,16.1,Variable,9.3,0
Overcast,11/30/2014 12:51:00,-0.6,,,54,,1021.5,8.3,,7:51 AM,16.1,Calm,Calm,0
Clear,11/30/2014 13:51:00,-1.1,,,50,,1021.4,8.9,,8:51 AM,16.1,Variable,7.4,0
Clear,11/30/2014 14:51:00,-1.1,,,50,,1021.5,8.9,,9:51 AM,16.1,SW,13,220
Clear,11/30/2014 15:51:00,-1.1,,,46,,1020.6,10,,10:51 AM,16.1,Variable,5.6,0
Overcast,11/30/2014 16:51:00,-1.1,,,44,,1019.5,10.6,,11:51 AM,16.1,Calm,Calm,0
Overcast,11/30/2014 17:51:00,-1.1,,,43,,1018.6,11.1,,12:51 PM,16.1,Variable,5.6,0
Overcast,11/30/2014 18:51:00,0,,,45,,1018.5,11.7,,1:51 PM,16.1,WNW,5.6,290
Overcast,11/30/2014 19:51:00,0,,,47,,1018.4,11.1,,2:51 PM,16.1,Calm,Calm,0
Overcast,11/30/2014 20:51:00,0.6,,,49,,1018.3,11.1,,3:51 PM,16.1,SSE,9.3,160
Overcast,11/30/2014 21:51:00,2.2,,,54,,1018.7,11.1,,4:51 PM,16.1,Calm,Calm,0
Overcast,11/30/2014 22:51:00,1.7,,,53,,1019,11.1,,5:51 PM,16.1,Calm,Calm,0
Overcast,11/30/2014 23:51:00,2.2,,,52,,1019.1,11.7,,6:51 PM,16.1,Variable,5.6,0
Overcast,12/1/2014 0:51:00,2.2,,,51,,1019,12.2,,7:51 PM,16.1,West,11.1,260
Overcast,12/1/2014 1:51:00,2.8,,,53,,1018.9,12.2,,8:51 PM,16.1,Variable,7.4,0
Overcast,12/1/2014 2:51:00,2.8,,,53,,1018.6,12.2,,9:51 PM,16.1,Variable,11.1,0
Overcast,12/1/2014 3:51:00,3.3,,29.6,53,,1018.6,12.8,,10:51 PM,16.1,WSW,13,240
Overcast,12/1/2014 4:51:00,3.3,,,55,,1018.4,12.2,,11:51 PM,16.1,Variable,7.4,0
Overcast,12/1/2014 5:51:00,3.9,,,57,,1018.1,12.2,,12:51 AM,16.1,Variable,7.4,0
Overcast,12/1/2014 6:51:00,4.4,,29.6,57,,1018.1,12.8,,1:51 AM,16.1,WSW,16.7,250
Overcast,12/1/2014 7:51:00,4.4,,33.3,55,,1018.2,13.3,,2:51 AM,16.1,West,16.7,260
Overcast,12/1/2014 8:51:00,4.4,,29.6,57,,1018.2,12.8,,3:51 AM,16.1,West,13,260
Scattered Clouds,12/1/2014 9:51:00,5,,,62,,1018.7,12.2,,4:51 AM,16.1,WSW,9.3,250
Clear,12/1/2014 10:51:00,5,,,62,,1019.1,12.2,,5:51 AM,16.1,Variable,7.4,0
Mostly Cloudy,12/1/2014 11:51:00,5,,,62,,1019.4,12.2,,6:51 AM,16.1,Variable,9.3,0
Mostly Cloudy,12/1/2014 12:51:00,5.6,,,64,,1019.8,12.2,,7:51 AM,16.1,Variable,11.1,0
Overcast,12/1/2014 13:51:00,5.6,,,62,,1020.2,12.8,,8:51 AM,16.1,West,9.3,270
Partly Cloudy,12/1/2014 14:51:00,5.6,,,57,,1020.5,13.9,,9:51 AM,16.1,Variable,7.4,0
Mostly Cloudy,12/1/2014 15:51:00,6.1,,,52,,1019.9,16.1,,10:51 AM,16.1,WSW,9.3,250
Mostly Cloudy,12/1/2014 16:51:00,6.1,,,50,,1019.2,16.7,,11:51 AM,16.1,West,11.1,260
Mostly Cloudy,12/1/2014 17:51:00,6.7,,,50,,1019.1,17.2,,12:51 PM,16.1,Variable,9.3,0
Overcast,12/1/2014 18:51:00,7.2,,,50,,1019.1,17.8,,1:51 PM,16.1,West,9.3,260
Mostly Cloudy,12/1/2014 19:51:00,6.7,,,52,,1020.4,16.7,,2:51 PM,16.1,North,13,360
Mostly Cloudy,12/1/2014 20:51:00,5.6,,,60,,1022,13.3,,3:51 PM,16.1,NNE,13,20
Mostly Cloudy,12/1/2014 21:00:00,5,,31.5,57,,1023.2,13.3,,4:00 PM,16.1,North,13,10
Overcast,12/1/2014 21:13:00,4.4,,,57,,1023.6,12.8,,4:13 PM,16.1,Variable,7.4,0
Light Rain,12/1/2014 21:51:00,3.9,Rain,,61,0,1023.8,11.1,,4:51 PM,16.1,Variable,9.3,0
Light Rain,12/1/2014 22:51:00,3.9,Rain,33.3,74,0.01,1025.8,8.3,,5:51 PM,11.3,NW,14.8,310
Light Rain,12/1/2014 23:51:00,3.3,Rain,,76,0.04,1027,7.2,,6:51 PM,11.3,Variable,5.6,0
Overcast,12/2/2014 0:51:00,2.2,,,73,0.01,1027.3,6.7,,7:51 PM,16.1,Variable,7.4,0
Light Rain,12/2/2014 1:51:00,2.2,Rain,,76,0.02,1028.8,6.1,,8:51 PM,14.5,North,-9999,0
Partly Cloudy,12/2/2014 2:51:00,0,,,65,0.01,1029.5,6.1,,9:51 PM,16.1,North,-9999,0
Clear,12/2/2014 3:51:00,-1.1,,,60,,1030.3,6.1,,10:51 PM,16.1,North,14.8,10
Partly Cloudy,12/2/2014 4:51:00,-2.2,,,58,,1031.3,5.6,,11:51 PM,16.1,Variable,9.3,0
Mostly Cloudy,12/2/2014 5:51:00,-3.9,,31.5,53,,1031.9,5,,12:51 AM,16.1,NNE,18.5,30
Scattered Clouds,12/2/2014 6:51:00,-5,,,51,,1033.1,4.4,,1:51 AM,16.1,North,14.8,10
Overcast,12/2/2014 7:51:00,-5.6,,,50,,1034,3.9,,2:51 AM,16.1,ENE,14.8,60
Mostly Cloudy,12/2/2014 8:51:00,-6.7,,,48,,1034.6,3.3,,3:51 AM,16.1,Variable,11.1,0
Clear,12/2/2014 9:51:00,-8.3,,33.3,44,,1034.7,2.8,,4:51 AM,16.1,North,20.4,10
Clear,12/2/2014 10:51:00,-7.2,,33.3,50,,1035.5,2.2,,5:51 AM,16.1,NNE,13,20
Clear,12/2/2014 11:51:00,-7.8,,,50,,1036.1,1.7,,6:51 AM,16.1,ENE,13,60
Partly Cloudy,12/2/2014 12:51:00,-7.8,,25.9,50,,1037,1.7,,7:51 AM,16.1,NE,18.5,50
Mostly Cloudy,12/2/2014 13:51:00,-7.2,,29.6,48,,1036.9,2.8,,8:51 AM,16.1,Variable,9.3,0
Overcast,12/2/2014 14:51:00,-7.2,,31.5,47,,1036.7,3.3,,9:51 AM,16.1,ENE,22.2,70
Overcast,12/2/2014 15:51:00,-5,,,53,,1035.8,3.9,,10:51 AM,16.1,ENE,14.8,70
Overcast,12/2/2014 16:51:00,-2.8,,,60,,1035,4.4,,11:51 AM,16.1,East,16.7,80
Overcast,12/2/2014 17:22:00,-2.8,,37,60,,1035.4,4.4,,12:22 PM,16.1,ENE,24.1,70
Light Rain,12/2/2014 17:51:00,-1.1,Rain,37,70,0,1034.5,3.9,,12:51 PM,9.7,East,18.5,90
Light Rain,12/2/2014 18:51:00,0.6,Rain,,83,0.01,1034.2,3.3,,1:51 PM,6.4,ENE,18.5,60
Light Rain,12/2/2014 19:15:00,0,Rain,29.6,79,0.01,1034.8,3.3,,2:15 PM,9.7,Variable,7.4,0
Overcast,12/2/2014 19:51:00,0.6,,40.7,83,0.01,1033.4,3.3,,2:51 PM,16.1,ENE,18.5,70
Light Rain,12/2/2014 20:38:00,0.6,Rain,29.6,79,0,1033.4,3.9,,3:38 PM,14.5,East,13,100
Overcast,12/2/2014 20:51:00,0.6,,33.3,79,0,1032.4,3.9,,3:51 PM,16.1,East,13,100
Overcast,12/2/2014 21:05:00,1.1,,33.3,79,,1033.1,4.4,,4:05 PM,16.1,ESE,20.4,110
Overcast,12/2/2014 21:48:00,1,,37,81,,1033.1,4,,4:48 PM,16.1,East,16.7,90
Overcast,12/2/2014 21:51:00,0.6,,37,77,,1032.2,4.4,,4:51 PM,16.1,ESE,18.5,110
Overcast,12/2/2014 22:23:00,1.7,,25.9,83,,1033.1,4.4,,5:23 PM,14.5,Variable,9.3,0
Overcast,12/2/2014 22:51:00,1.7,,25.9,79,,1032,5,,5:51 PM,11.3,East,13,80
Overcast,12/2/2014 23:51:00,1.7,,,79,,1031.6,5,,6:51 PM,14.5,East,13,80
Haze,12/3/2014 0:39:00,2.2,,,82,,1031,5,,7:39 PM,9.7,East,14.8,100
Overcast,12/3/2014 0:51:00,2.8,,,86,,1030.1,5,,7:51 PM,8,East,13,80
Overcast,12/3/2014 1:51:00,3.3,,27.8,85,,1029,5.6,,8:51 PM,11.3,Variable,11.1,0
Light Rain,12/3/2014 2:51:00,3.9,Rain,,89,0.01,1028.2,5.6,,9:51 PM,6.4,ENE,11.1,70
Light Rain,12/3/2014 3:47:00,4,Rain,,87,0.03,1028.3,6,,10:47 PM,3.2,ENE,11.1,70
Light Rain,12/3/2014 3:51:00,3.9,Rain,,86,0.03,1027.6,6.1,,10:51 PM,4.8,ENE,9.3,60
Light Rain,12/3/2014 4:51:00,4.4,Rain,,89,0.02,1025.9,6.1,,11:51 PM,12.9,ENE,11.1,70
Overcast,12/3/2014 5:51:00,3.3,,,89,0,1024.5,5,,12:51 AM,9.7,ENE,7.4,60
Light Rain,12/3/2014 6:20:00,3.3,Rain,,89,0.01,1024.9,5,,1:20 AM,8,Variable,7.4,0
Light Rain,12/3/2014 6:51:00,3.3,Rain,,89,0.01,1023.9,5,,1:51 AM,4.8,Variable,11.1,0
Overcast,12/3/2014 7:51:00,3.9,,,89,0,1023.1,5.6,,2:51 AM,6.4,NE,7.4,50
Overcast,12/3/2014 8:26:00,3.9,,,89,,1023.2,5.6,,3:26 AM,2.8,NE,5.6,40
Overcast,12/3/2014 8:51:00,3.9,,,89,,1022.3,5.6,,3:51 AM,4,Variable,5.6,0
Overcast,12/3/2014 9:01:00,3.9,,,89,,1022.9,5.6,,4:01 AM,4.8,Variable,5.6,0
Overcast,12/3/2014 9:43:00,3.9,,,89,,1022.2,5.6,,4:43 AM,4,Calm,Calm,0
Overcast,12/3/2014 9:51:00,4.4,,,92,,1021.6,5.6,,4:51 AM,3.2,Calm,Calm,0
Overcast,12/3/2014 10:05:00,4.4,,,92,,1022.2,5.6,,5:05 AM,4.8,Calm,Calm,0
Overcast,12/3/2014 10:51:00,4.4,,,89,,1021.4,6.1,,5:51 AM,4.8,Calm,Calm,0
Overcast,12/3/2014 11:51:00,5.6,,,90,,1020.9,7.2,,6:51 AM,8,Variable,7.4,0
Overcast,12/3/2014 12:12:00,5.6,,,90,,1021.6,7.2,,7:12 AM,8,WSW,13,240
Overcast,12/3/2014 12:22:00,5.6,,27.8,90,,1021.9,7.2,,7:22 AM,6.4,Variable,11.1,0
Overcast,12/3/2014 12:51:00,5,,27.8,86,,1020.4,7.2,,7:51 AM,6.4,WSW,16.7,240
Overcast,12/3/2014 13:51:00,5,,27.8,86,,1020.4,7.2,,8:51 AM,6.4,West,14.8,260
Overcast,12/3/2014 14:14:00,6.1,,,93,,1020.9,7.2,,9:14 AM,4,WSW,7.4,240
Overcast,12/3/2014 14:51:00,5.6,,,90,,1020.1,7.2,,9:51 AM,4.8,North,-9999,0
Haze,12/3/2014 15:51:00,4.4,,,82,0,1019.4,7.2,,10:51 AM,8,Variable,7.4,0
Haze,12/3/2014 16:44:00,3.9,,,80,,1018.8,7.2,,11:44 AM,9.7,North,-9999,0
Haze,12/3/2014 16:51:00,4.4,,,82,,1017.9,7.2,,11:51 AM,9.7,West,14.8,260
Light Rain,12/3/2014 17:51:00,4.4,Rain,27.8,82,0.01,1016.8,7.2,,12:51 PM,6.4,Variable,11.1,0
Light Rain,12/3/2014 18:16:00,4.4,Rain,,85,0.01,1016.8,6.7,,1:16 PM,6.4,SW,14.8,230
Light Rain,12/3/2014 18:51:00,4.4,Rain,35.2,85,0.02,1015.5,6.7,,1:51 PM,8,WSW,18.5,250
Light Rain,12/3/2014 19:25:00,5,Rain,,89,0.02,1016.1,6.7,,2:25 PM,6.4,North,-9999,0
Overcast,12/3/2014 19:51:00,5,,33.3,86,0.02,1015,7.2,,2:51 PM,14.5,WSW,18.5,250
Overcast,12/3/2014 20:46:00,6,,33.3,87,0,1016.1,8,,3:46 PM,12.9,Variable,11.1,0
Overcast,12/3/2014 20:51:00,5.6,,,86,0,1015.6,7.8,,3:51 PM,12.9,North,-9999,0
Overcast,12/3/2014 21:51:00,5.6,,,86,,1016.6,7.8,,4:51 PM,14.5,North,-9999,0
Overcast,12/3/2014 22:22:00,5.6,,,86,,1017.8,7.8,,5:22 PM,16.1,Variable,9.3,0
Overcast,12/3/2014 22:51:00,4.4,,33.3,79,,1017.8,7.8,,5:51 PM,16.1,West,20.4,270
Overcast,12/3/2014 23:09:00,3.9,,38.9,76,,1018.5,7.8,,6:09 PM,16.1,WNW,14.8,290
Mostly Cloudy,12/3/2014 23:37:00,2.2,,38.9,68,,1018.8,7.8,,6:37 PM,16.1,West,20.4,280
Scattered Clouds,12/3/2014 23:48:00,2,,35.2,71,,1019.2,7,,6:48 PM,16.1,West,22.2,280
Partly Cloudy,12/3/2014 23:51:00,1.7,,35.2,68,,1018.5,7.2,,6:51 PM,16.1,WNW,22.2,290
Clear,12/4/2014 0:51:00,0,,38.9,60,,1019.7,7.2,,7:51 PM,16.1,WNW,18.5,290
Clear,12/4/2014 1:51:00,-1.1,,31.5,58,,1020.4,6.7,,8:51 PM,16.1,West,13,280
Clear,12/4/2014 2:51:00,-1.7,,31.5,58,,1021.3,6.1,,9:51 PM,16.1,WNW,16.7,290
Clear,12/4/2014 3:51:00,-3.3,,,53,,1021.9,5.6,,10:51 PM,16.1,WNW,11.1,300
Clear,12/4/2014 4:51:00,-4.4,,29.6,51,,1022.6,5,,11:51 PM,16.1,WNW,16.7,290
Clear,12/4/2014 5:51:00,-6.1,,,47,,1023.4,4.4,,12:51 AM,16.1,Variable,11.1,0
Clear,12/4/2014 6:51:00,-6.1,,,47,,1024.2,4.4,,1:51 AM,16.1,Variable,7.4,0
Clear,12/4/2014 7:51:00,-4.4,,,57,,1024.5,3.3,,2:51 AM,16.1,West,14.8,270
Clear,12/4/2014 8:51:00,-5.6,,,53,,1024.9,3.3,,3:51 AM,16.1,West,11.1,280
Clear,12/4/2014 9:51:00,-5.6,,,53,,1025.4,3.3,,4:51 AM,16.1,West,5.6,270
Clear,12/4/2014 10:51:00,-5.6,,,54,,1026.2,2.8,,5:51 AM,16.1,West,9.3,270
Clear,12/4/2014 11:51:00,-5.6,,29.6,53,,1026.7,3.3,,6:51 AM,16.1,WSW,13,250
Clear,12/4/2014 12:51:00,-5,,,55,,1027.3,3.3,,7:51 AM,16.1,West,7.4,260
Clear,12/4/2014 13:51:00,-5,,,53,,1028.7,3.9,,8:51 AM,16.1,Variable,7.4,0
Clear,12/4/2014 14:51:00,-5.6,,,49,,1029.1,4.4,,9:51 AM,16.1,WNW,11.1,300
Clear,12/4/2014 15:51:00,-5.6,,31.5,45,,1028.8,5.6,,10:51 AM,16.1,West,14.8,280
Clear,12/4/2014 16:51:00,-5.6,,,42,,1028.6,6.7,,11:51 AM,16.1,NW,11.1,310
Clear,12/4/2014 17:51:00,-6.7,,,37,,1028.2,7.2,,12:51 PM,16.1,NW,13,310
Clear,12/4/2014 18:51:00,-6.7,,,38,,1028,6.7,,1:51 PM,16.1,Variable,7.4,0
Clear,12/4/2014 19:51:00,-6.7,,,37,,1028.3,7.2,,2:51 PM,16.1,North,-9999,0
Clear,12/4/2014 20:51:00,-6.7,,,38,,1028.6,6.7,,3:51 PM,16.1,NE,11.1,40
Clear,12/4/2014 21:51:00,-7.8,,,38,,1029.9,5.6,,4:51 PM,16.1,Variable,9.3,0
Clear,12/4/2014 22:51:00,-7.8,,,40,,1030.6,5,,5:51 PM,16.1,Calm,Calm,0
Clear,12/4/2014 23:51:00,-7.8,,,41,,1031.6,4.4,,6:51 PM,16.1,Variable,5.6,0
Clear,12/5/2014 0:51:00,-7.8,,,43,,1032.1,3.9,,7:51 PM,16.1,Calm,Calm,0
Clear,12/5/2014 1:51:00,-8.3,,,43,,1032.5,3.3,,8:51 PM,16.1,Variable,7.4,0
Clear,12/5/2014 2:51:00,-7.2,,,48,,1032.8,2.8,,9:51 PM,16.1,NE,11.1,50
Clear,12/5/2014 3:51:00,-6.7,,,50,,1033.2,2.8,,10:51 PM,16.1,ENE,11.1,60
Clear,12/5/2014 4:51:00,-6.7,,,50,,1033.5,2.8,,11:51 PM,16.1,NE,13,50
Clear,12/5/2014 5:51:00,-7.2,,,50,,1033.5,2.2,,12:51 AM,16.1,East,13,90
Clear,12/5/2014 6:51:00,-7.2,,,52,,1033.9,1.7,,1:51 AM,16.1,NE,9.3,50
Clear,12/5/2014 7:51:00,-6.7,,,54,,1034.5,1.7,,2:51 AM,16.1,Variable,7.4,0
Clear,12/5/2014 8:51:00,-5.6,,,59,,1034.5,1.7,,3:51 AM,16.1,ENE,13,60
Mostly Cloudy,12/5/2014 9:51:00,-5,,,61,,1034.3,1.7,,4:51 AM,16.1,Variable,9.3,0
Scattered Clouds,12/5/2014 10:51:00,-5,,,64,,1034.3,1.1,,5:51 AM,16.1,Variable,11.1,0
Partly Cloudy,12/5/2014 11:51:00,-4.4,,,67,,1035.5,1.1,,6:51 AM,16.1,Variable,7.4,0
Clear,12/5/2014 12:51:00,-4.4,,,64,,1035.4,1.7,,7:51 AM,16.1,ENE,13,60
Scattered Clouds,12/5/2014 13:51:00,-3.9,,,62,,1035.5,2.8,,8:51 AM,16.1,ENE,14.8,60
Mostly Cloudy,12/5/2014 13:58:00,-3.9,,,62,,1036.5,2.8,,8:58 AM,16.1,Variable,7.4,0
Overcast,12/5/2014 14:51:00,-2.2,,29.6,65,,1035.5,3.9,,9:51 AM,16.1,ENE,13,70
Overcast,12/5/2014 15:51:00,-1.1,,,68,,1034.9,4.4,,10:51 AM,16.1,ENE,9.3,60
Overcast,12/5/2014 16:51:00,-1.1,,31.5,68,,1034.1,4.4,,11:51 AM,16.1,ENE,16.7,60
Overcast,12/5/2014 17:51:00,-0.6,,,67,,1033.1,5,,12:51 PM,16.1,ENE,20.4,60
Overcast,12/5/2014 18:51:00,0,,,67,,1032.7,5.6,,1:51 PM,16.1,ENE,9.3,60
Overcast,12/5/2014 19:51:00,0.6,,27.8,68,,1032.1,6.1,,2:51 PM,16.1,ENE,16.7,60
Overcast,12/5/2014 20:51:00,1.1,,,71,,1031.7,6.1,,3:51 PM,16.1,ENE,14.8,70
Overcast,12/5/2014 21:51:00,1.7,,,71,,1031.1,6.7,,4:51 PM,16.1,Variable,7.4,0
Light Rain,12/5/2014 22:35:00,3.3,Rain,,82,0.01,1031.4,6.1,,5:35 PM,4.8,East,11.1,80
Light Rain,12/5/2014 22:51:00,3.3,Rain,,82,0.01,1030.7,6.1,,5:51 PM,8,Variable,11.1,0
Light Rain,12/5/2014 23:51:00,3.9,Rain,,86,0.04,1030.2,6.1,,6:51 PM,4,ENE,9.3,70
Light Rain,12/6/2014 0:01:00,4.4,Rain,,89,0.01,1030.7,6.1,,7:01 PM,4.8,ENE,9.3,70
Light Rain,12/6/2014 0:24:00,4.4,Rain,,85,0.03,1030.4,6.7,,7:24 PM,4.8,NNE,5.6,20
Light Rain,12/6/2014 0:35:00,4.4,Rain,,85,0.04,1030.4,6.7,,7:35 PM,4,NE,5.6,40
Light Rain,12/6/2014 0:51:00,5,Rain,,89,0.07,1029.5,6.7,,7:51 PM,4,NNE,7.4,30
Light Rain,12/6/2014 1:47:00,5,Rain,,87,0.07,1029.3,7,,8:47 PM,4.8,NNE,7.4,30
Light Rain,12/6/2014 1:51:00,5,Rain,,89,0.07,1028.7,6.7,,8:51 PM,4.8,NNE,9.3,20
Light Rain,12/6/2014 2:13:00,5,Rain,,89,0.02,1029.3,6.7,,9:13 PM,4,Calm,Calm,0
Light Rain,12/6/2014 2:22:00,5,Rain,,89,0.03,1029.3,6.7,,9:22 PM,4.8,Variable,5.6,0
Rain,12/6/2014 2:42:00,3.9,Rain,,89,0.05,1029.3,5.6,,9:42 PM,3.2,WNW,11.1,300
Rain,12/6/2014 2:51:00,3.3,Rain,,89,0.08,1028.8,5,,9:51 PM,3.2,WNW,7.4,300
Rain,12/6/2014 3:22:00,3.3,Rain,,89,0.06,1029,5,,10:22 PM,4,Calm,Calm,0
Rain,12/6/2014 3:37:00,3.3,Rain,,89,0.09,1029,5,,10:37 PM,4,Calm,Calm,0
Rain,12/6/2014 3:51:00,3.3,Rain,,89,0.12,1028.3,5,,10:51 PM,3.2,Calm,Calm,0
Rain,12/6/2014 4:05:00,3.3,Rain,,89,0.03,1028.7,5,,11:05 PM,2.4,NE,5.6,40
Rain,12/6/2014 4:15:00,3.9,Rain,,89,0.05,1028.7,5.6,,11:15 PM,3.2,Calm,Calm,0
Light Rain,12/6/2014 4:44:00,3.9,Rain,,89,0.11,1028,5.6,,11:44 PM,2,Calm,Calm,0
Light Rain,12/6/2014 4:51:00,4.4,Rain,,92,0.11,1027.4,5.6,,11:51 PM,3.2,Calm,Calm,0
Light Rain,12/6/2014 5:11:00,4.4,Rain,,89,0.02,1028,6.1,,12:11 AM,4.8,NE,5.6,50
Light Rain,12/6/2014 5:30:00,4.4,Rain,,89,0.02,1027.7,6.1,,12:30 AM,2.4,Variable,5.6,0
Overcast,12/6/2014 5:42:00,5,,,89,0.03,1028,6.7,,12:42 AM,6.4,Calm,Calm,0
Overcast,12/6/2014 5:51:00,5,,,89,0.03,1026.8,6.7,,12:51 AM,6.4,NNE,5.6,30
Overcast,12/6/2014 5:58:00,5,,,89,,1027.7,6.7,,12:58 AM,2.8,Calm,Calm,0
Overcast,12/6/2014 6:06:00,4.4,,,89,,1027.7,6.1,,1:06 AM,4.8,NW,5.6,310
Light Rain,12/6/2014 6:31:00,4.4,Rain,,89,0,1027.3,6.1,,1:31 AM,4,Calm,Calm,0
Light Rain,12/6/2014 6:39:00,3.9,Rain,,89,0.01,1027.3,5.6,,1:39 AM,6.4,Calm,Calm,0
Light Rain,12/6/2014 6:51:00,4.4,Rain,,92,0.01,1026.5,5.6,,1:51 AM,6.4,Calm,Calm,0
Light Rain,12/6/2014 7:31:00,3.9,Rain,,89,0.02,1027,5.6,,2:31 AM,3.2,Calm,Calm,0
Light Rain,12/6/2014 7:51:00,3.9,Rain,,89,0.03,1026.2,5.6,,2:51 AM,4.8,Calm,Calm,0
Light Rain,12/6/2014 8:00:00,3.9,Rain,,89,0,1026.6,5.6,,3:00 AM,4.8,Calm,Calm,0
Light Rain,12/6/2014 8:16:00,3.9,Rain,,89,0.01,1026.6,5.6,,3:16 AM,3.2,Calm,Calm,0
Light Rain,12/6/2014 8:51:00,4.4,Rain,,92,0.03,1025.7,5.6,,3:51 AM,4.8,Calm,Calm,0
Light Rain,12/6/2014 9:14:00,4.4,Rain,,89,0,1026,6.1,,4:14 AM,3.2,Calm,Calm,0
